densenet201	50	1	8776.281193	308	28.49441946
resnet50	25	4	8831.130362	500	17.66226072
vgg19	10	1	9015.050146	288	31.30225745
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14154.39226	500	28.30878452
resnet50	25	8	14363.40083	475	30.23873859
vgg19	10	1	14539.57932	460	31.60778112
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13973.89148	500	27.94778297
resnet50	25	16	14178.98394	286	49.57686691
vgg19	10	1	14349.74196	442	32.46547955
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	4057.089731	140	28.97921237
resnet50	25	1	4048.763517	500	8.097527035
vgg19	10	4	4194.156532	37	113.355582
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	8727.077011	316	27.61733231
resnet50	25	4	8788.61149	500	17.57722298
vgg19	10	4	9015.468208	78	115.5829257
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13950.51812	500	27.90103624
resnet50	25	8	14153.79559	472	29.98685506
vgg19	10	4	14434.42145	124	116.4066246
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13943.54824	500	27.88709649
resnet50	25	16	14122.13766	287	49.20605455
vgg19	10	4	14441.23101	121	119.3490166
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	4066.370972	147	27.66238756
resnet50	25	1	4047.088988	500	8.094177976
vgg19	10	8	4287.78717	23	186.4255291
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	8689.65719	303	28.6787366
resnet50	25	4	8748.573498	500	17.497147
vgg19	10	8	9034.407364	48	188.2168201
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14074.74762	500	28.14949524
resnet50	25	8	14280.76387	477	29.93870833
vgg19	10	8	14638.03011	77	190.1042871
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13737.26997	500	27.47453993
resnet50	25	16	13946.89899	284	49.10879926
vgg19	10	8	14154.5493	73	193.8979356
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	4037.706179	141	28.63621403
resnet50	25	1	4003.923135	500	8.007846271
vgg19	10	16	4216.704376	19	221.9318093
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	8724.883593	302	28.89034302
resnet50	25	4	8792.679073	500	17.58535815
vgg19	10	16	8991.946442	40	224.798661
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13862.37068	500	27.72474136
resnet50	25	8	14047.44658	467	30.08018539
vgg19	10	16	14287.01379	63	226.7779967
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13860.4829	500	27.72096579
resnet50	25	16	14077.75693	285	49.39563836
vgg19	10	16	14360.73329	62	231.6247305
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	4315.142281	150	28.7676152
resnet50	25	1	4291.192255	500	8.58238451
vgg19	10	1	4432.168303	138	32.11716161
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9479.829674	323	29.34931788
resnet50	25	4	9531.838003	500	19.06367601
vgg19	10	1	9702.511486	294	33.00173975
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	13978.52539	500	27.95705078
resnet50	25	8	14168.73164	435	32.57179687
vgg19	10	1	14376.06366	428	33.58893379
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14568.60905	500	29.13721809
resnet50	25	16	14786.92627	277	53.38240532
vgg19	10	1	14975.44236	429	34.90779105
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	4280.52265	152	28.16133322
resnet50	25	1	4281.0959	500	8.5621918
vgg19	10	4	4495.434303	38	118.3009027
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9450.834049	337	28.04401795
resnet50	25	4	9523.22506	500	19.04645012
vgg19	10	4	9734.185364	80	121.677317
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14070.42245	500	28.14084489
resnet50	25	8	14290.95845	442	32.33248519
vgg19	10	4	14592.5661	118	123.6658144
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14440.83054	500	28.88166107
resnet50	25	16	14600.46629	275	53.0926047
vgg19	10	4	14940.66865	117	127.6980226
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	4298.541918	150	28.65694612
resnet50	25	1	4284.162201	500	8.568324403
vgg19	10	8	4439.078049	23	193.0033934
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9372.464096	327	28.66196971
resnet50	25	4	9432.27001	500	18.86454002
vgg19	10	8	9639.682449	49	196.7282133
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14006.27303	500	28.01254606
resnet50	25	8	14216.10394	441	32.23606335
vgg19	10	8	14436.80933	72	200.5112406
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14389.58816	500	28.77917631
resnet50	25	16	14579.07537	275	53.01481952
vgg19	10	8	14883.57784	72	206.7163588
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	4331.284897	150	28.87523265
resnet50	25	1	4325.773539	500	8.651547077
vgg19	10	16	4600.490738	20	230.0245369
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	9473.16659	329	28.79381942
resnet50	25	4	9544.260649	500	19.0885213
vgg19	10	16	9897.087936	42	235.6449509
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14361.35822	500	28.72271645
resnet50	25	8	14565.66319	450	32.36814042
vgg19	10	16	14832.74358	62	239.2377996
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	4	14443.34552	500	28.88669103
resnet50	25	16	14636.64003	274	53.41839426
vgg19	10	16	15067.55312	61	247.0090675
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	4798.859047	131	36.63251181
resnet50	25	1	4739.013156	500	9.478026312
vgg19	10	1	4910.89262	143	34.34190643
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10477.498	272	38.52021325
resnet50	25	4	10507.95579	500	21.01591158
vgg19	10	1	10726.65001	305	35.16934429
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17435.62481	444	39.26942524
resnet50	25	8	17562.77584	500	35.12555169
vgg19	10	1	17789.76213	498	35.72241391
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	18246.18019	441	41.37455826
resnet50	25	16	18383.45161	322	57.09146462
vgg19	10	1	18581.73317	500	37.16346634
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	4718.461475	130	36.2958575
resnet50	25	1	4692.722244	500	9.385444489
vgg19	10	4	4903.540596	39	125.7318102
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10404.84517	272	38.25310725
resnet50	25	4	10455.9417	500	20.91188341
vgg19	10	4	10698.22024	83	128.8942197
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17317.02449	445	38.91466178
resnet50	25	8	17454.21244	500	34.90842489
vgg19	10	4	17710.90422	135	131.1918831
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	20461.52481	500	40.92304963
resnet50	25	16	20676.61246	364	56.8038804
vgg19	10	4	20903.8914	154	135.7395546
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	4726.542606	131	36.08047791
resnet50	25	1	4703.536025	500	9.40707205
vgg19	10	8	4898.592545	24	204.1080227
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10425.693	274	38.04997447
resnet50	25	4	10453.70078	500	20.90740157
vgg19	10	8	10673.4321	51	209.2829823
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17289.60476	446	38.76592994
resnet50	25	8	17424.79361	500	34.84958722
vgg19	10	8	17820.96872	84	212.1543895
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	20430.84284	500	40.86168568
resnet50	25	16	20669.33916	364	56.78389878
vgg19	10	8	20965.60574	96	218.3917265
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	4743.641693	130	36.48955149
resnet50	25	1	4717.443336	500	9.434886673
vgg19	10	16	4877.9077	20	243.895385
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	10491.29387	274	38.28939368
resnet50	25	4	10512.21257	500	21.02442514
vgg19	10	16	10731.98453	43	249.5810355
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	17423.15937	445	39.15316712
resnet50	25	8	17571.21867	500	35.14243734
vgg19	10	16	18010.7211	71	253.6721282
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	8	20531.76373	500	41.06352747
resnet50	25	16	20729.77371	363	57.10681462
vgg19	10	16	21174.312	81	261.4112592
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	5271.253632	90	58.5694848
resnet50	25	1	5191.977469	500	10.38395494
vgg19	10	1	5354.446926	143	37.4436848
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11615.69717	190	61.13524828
resnet50	25	4	11540.09657	500	23.08019315
vgg19	10	1	11755.49127	308	38.16717944
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	19151.61986	306	62.58699301
resnet50	25	8	19197.63244	500	38.39526488
vgg19	10	1	19403.11889	500	38.80623779
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	20068.90458	304	66.0161335
resnet50	25	16	20094.90396	321	62.60094692
vgg19	10	1	20313.53574	500	40.62707147
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	5221.208862	90	58.0134318
resnet50	25	1	5131.695845	500	10.26339169
vgg19	10	4	5295.283173	39	135.7764916
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11519.65612	190	60.62976907
resnet50	25	4	11449.3552	500	22.89871041
vgg19	10	4	11709.1026	84	139.3940786
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	19042.46263	307	62.02756556
resnet50	25	8	19077.62906	500	38.15525811
vgg19	10	4	19431.45966	137	141.835472
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	30980.20283	474	65.3590777
resnet50	25	16	31101.81362	500	62.20362724
vgg19	10	4	31468.80653	213	147.7408757
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	5195.847996	90	57.7316444
resnet50	25	1	5120.010429	500	10.24002086
vgg19	10	8	5444.364685	25	217.7745874
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11429.63811	189	60.47427574
resnet50	25	4	11406.91256	500	22.81382512
vgg19	10	8	11646.3903	52	223.9690443
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	19039.07228	307	62.01652209
resnet50	25	8	19050.49257	500	38.10098514
vgg19	10	8	19398.31615	85	228.2154841
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	30995.87093	475	65.25446512
resnet50	25	16	31090.6852	500	62.18137041
vgg19	10	8	31498.77299	133	236.8328797
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	5245.481499	90	58.28312776
resnet50	25	1	5161.40026	500	10.32280052
vgg19	10	16	5482.335388	21	261.0635899
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	11545.48361	189	61.08721486
resnet50	25	4	11526.69326	500	23.05338653
vgg19	10	16	11813.05045	44	268.4784192
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	19193.04114	307	62.51804931
resnet50	25	8	19183.65586	500	38.36731172
vgg19	10	16	19640.87189	72	272.7898873
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	16	31234.26733	474	65.89507876
resnet50	25	16	31370.5165	500	62.741033
vgg19	10	16	31786.78412	112	283.8105725
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	5684.66934	205	27.73009434
resnet50	10	1	5703.855015	294	19.4008674
vgg19	25	1	5803.242613	500	11.60648523
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	5721.210974	205	27.90834621
resnet50	10	4	5674.624523	124	45.76310099
vgg19	25	1	5839.241175	500	11.67848235
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	5747.720436	205	28.03766066
resnet50	10	8	5655.454094	73	77.47197389
vgg19	25	1	5856.854527	500	11.71370905
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	5799.686831	204	28.4298374
resnet50	10	16	5636.664452	46	122.5361837
vgg19	25	1	5900.665823	500	11.80133165
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	9322.114525	339	27.49886291
resnet50	10	1	9383.859545	500	18.76771909
vgg19	25	4	9585.826721	227	42.22831155
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14224.87052	500	28.44974105
resnet50	10	4	14399.79436	326	44.17114835
vgg19	25	4	14614.40265	346	42.23815796
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13892.36582	500	27.78473165
resnet50	10	8	14024.76315	186	75.40195239
vgg19	25	4	14293.40159	337	42.41365458
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13773.9918	500	27.5479836
resnet50	10	16	13803.64652	115	120.0317089
vgg19	25	4	14179.37286	332	42.7089544
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	9400.138973	331	28.3992114
resnet50	10	1	9464.283949	500	18.9285679
vgg19	25	8	9645.974319	137	70.40857167
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13728.98707	500	27.45797413
resnet50	10	4	13917.96261	312	44.60885453
vgg19	25	8	14129.50598	200	70.64752991
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13678.05593	500	27.35611187
resnet50	10	8	13817.85883	182	75.92230124
vgg19	25	8	14097.26963	199	70.84055091
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14110.544	500	28.22108799
resnet50	10	16	14140.43664	117	120.8584328
vgg19	25	8	14549.52848	204	71.32121804
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	9582.369959	338	28.35020698
resnet50	10	1	9665.780682	500	19.33156136
vgg19	25	16	9909.935387	116	85.43047747
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14367.27443	500	28.73454887
resnet50	10	4	14567.83677	320	45.5244899
vgg19	25	16	14769.37849	172	85.86847957
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	13878.88773	500	27.75777546
resnet50	10	8	13989.48423	181	77.28996812
vgg19	25	16	14318.54344	166	86.25628579
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	50	1	14265.92303	500	28.53184605
resnet50	10	16	14262.19228	116	122.9499334
vgg19	25	16	14719.42696	169	87.09720092
model name	gpu resource	batchsize	total latency	real exec times	avg latency
