model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model3 name,gpu3,batch3,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
densenet201,20,16,10054.673736572266,90,111.71859707302518,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,8,9920.72423362732,500,19.84144846725464,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,1,10110.85758972168,267,37.86838048584899,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,16,17123.3055267334,135,126.83930019802517,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,16,16965.63317680359,500,33.93126635360718,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,1,17161.467895507812,405,42.373994803722994,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,16,3887.322883605957,42,92.55530675252278,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,1,3740.908061027527,500,7.481816122055053,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,4,3886.241050720215,32,121.44503283500671,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,6059.90291595459,58,104.48108475783775,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,4,5908.281853675842,500,11.816563707351685,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,4,6083.835311889648,46,132.2572893889054,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,9995.145401000977,90,111.05717112223307,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,8,9865.41997718811,500,19.730839954376222,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,4,10111.81404876709,73,138.51800066804233,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,16992.885147094727,135,125.8732233118128,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,16,16865.903440475464,500,33.73180688095093,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,4,17176.45426940918,112,153.36119883401054,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,3881.2113647460938,42,92.40979439871651,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,1,3755.0957107543945,500,7.5101914215087895,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,8,3938.965850830078,20,196.94829254150392,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,6063.8840255737305,58,104.54972457885742,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,4,5894.684666633606,500,11.789369333267212,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,8,6197.399139404297,29,213.70341860014815,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,9963.88079071045,90,110.70978656344944,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,8,9832.362241744995,500,19.66472448348999,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,8,10065.887390136719,45,223.68638644748265,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,16968.83620452881,135,125.6950829965097,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,16,16863.796575546265,500,33.72759315109253,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,8,17206.762466430664,70,245.81089237758093,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,3743.5555572509766,40,93.58888893127441,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,1,3671.09436750412,500,7.342188735008239,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,16,3784.5372009277344,16,236.5335750579834,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,6085.342216491699,58,104.91969338778792,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,4,5919.556376457214,500,11.83911275291443,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,16,6126.409591674805,24,255.26706631978354,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,10042.387741088867,90,111.58208601209853,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,8,9912.587867736816,500,19.825175735473632,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,16,10158.77719116211,38,267.3362418726871,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,17108.155769348145,135,126.72707977294922,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,16,16972.83476638794,500,33.94566953277588,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,16,17330.18392944336,59,293.73193100751456,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,1,5668.533285140991,195,29.069401462261492,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,1,5691.145784378052,290,19.624640635786385,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,20,1,5791.740542411804,500,11.583481084823608,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,1,5705.024259567261,194,29.407341544161138,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,4,5665.841812133789,124,45.6922726784983,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,1,5807.31912612915,500,11.6146382522583,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,1,5715.794399261475,191,29.925625127023427,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,8,5646.293388366699,73,77.34648477214657,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,1,5831.809591293335,500,11.66361918258667,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,1,5790.315359115601,195,29.69392491854154,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,16,5517.555992126465,45,122.61235538058811,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,1,5893.736575126648,500,11.787473150253296,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,1,9398.782110214233,326,28.830619969982312,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,1,9470.537284851074,500,18.94107456970215,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,20,4,9687.619110107422,230,42.12008308742357,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,1,14493.838682174683,500,28.987677364349366,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,4,14685.312438964844,331,44.36650283675179,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,4,14905.63117980957,353,42.22558407878065,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,1,14575.248929977417,500,29.150497859954832,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,8,14703.706108093262,195,75.40362106714493,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,4,14968.289669036865,354,42.28330414982165,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,1,14442.581727981567,500,28.885163455963134,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,16,14423.84774017334,120,120.19873116811117,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,4,14823.942653656006,348,42.59753636108048,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,1,9509.943439483643,332,28.644407950251935,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,1,9542.250513076782,500,19.084501026153564,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,20,8,9750.771942138672,138,70.65776769665705,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
densenet201,20,1,14312.608152389526,500,28.62521630477905,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,4,14482.384460449219,323,44.83710359272204,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,8,14767.033554077148,209,70.65566293816818,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
densenet201,20,1,14786.509246826172,500,29.573018493652345,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,8,14873.774391174316,196,75.88660403660366,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,8,15196.132125854492,215,70.67968430629996,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
densenet201,20,1,14491.920028686523,500,28.983840057373047,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,16,14522.402000427246,120,121.02001667022705,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,8,14893.87419128418,209,71.26255593915876,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
densenet201,20,1,9666.03886795044,335,28.853847367016236,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,1,9748.423612594604,500,19.49684722518921,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,20,16,9989.747329711914,117,85.38245580950354,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674,
densenet201,20,1,14525.913690567017,500,29.051827381134032,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,4,14718.181518554688,323,45.56712544444176,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,16,14929.621963500977,174,85.80242507759182,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674,
densenet201,20,1,14951.955102920532,500,29.903910205841065,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,8,15060.31322479248,195,77.23237551175632,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,16,15399.977478027344,179,86.03339373199633,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674,
densenet201,20,1,14685.702436447144,500,29.37140487289429,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,10,16,14700.856269836426,120,122.50713558197022,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,16,15073.760177612305,174,86.63080561846152,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674,
densenet201,20,4,5903.713508605957,143,41.28470985039131,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,1,5856.790088653564,282,20.76875917962257,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,20,1,5987.094875335693,500,11.974189750671387,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,4,5924.105323791504,143,41.42730995658394,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,4,5843.657386779785,122,47.89883103917857,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,1,5985.320032119751,500,11.970640064239502,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,4,5971.578563690186,143,41.75929065517612,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,8,5794.275840759277,72,80.47605334387885,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,1,6023.237135887146,500,12.046474271774292,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,4,6019.8811111450195,142,42.39352895172549,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,16,5815.16561126709,46,126.41664372319761,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,1,6098.979867935181,500,12.197959735870361,81902115,10675313,46976766,7337298,47518738,46994740,14.64722399,
densenet201,20,4,9975.675559997559,252,39.58601412697444,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,1,10003.150835037231,500,20.006301670074464,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,20,4,10183.65746307373,238,42.78847673560391,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,4,19949.359664916992,500,39.89871932983399,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,4,20144.575954437256,436,46.20315585880105,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,4,20367.16038131714,474,42.9686927875889,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,4,20068.77899169922,500,40.13755798339844,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,8,20163.40766143799,258,78.15274287379066,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,4,20487.21252822876,474,43.22196735913241,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,4,20443.843994140625,500,40.88768798828125,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,16,20486.511695861816,165,124.16067694461707,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,4,20862.698406219482,478,43.645812565312724,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,
densenet201,20,4,10066.761116027832,253,39.78956962856851,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,1,10089.614795684814,500,20.17922959136963,23604380,7624504,11046963,2575651,21644293,11036224,11.58325181,,vgg19,20,8,10332.348159790039,144,71.75241777631972,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
densenet201,20,4,20096.20280456543,500,40.19240560913086,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,4,20277.930294036865,434,46.72334169132918,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,8,20546.268829345703,284,72.34601700473839,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
densenet201,20,4,20173.448345184326,500,40.34689669036865,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,8,20309.24503326416,258,78.71800400489984,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,8,20606.108253479004,284,72.55671920239085,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
densenet201,20,4,20480.60454559326,500,40.961209091186525,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,10,16,20498.94736480713,164,124.99358149272639,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,8,20938.569374084473,286,73.21178102826738,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192,
